Country,Region,Year,Happiness Rank,Happiness Score,Factors,Value
Vietnam,Asia,2023,75,5.36,Trust (Government Corruption),0.10441
Vietnam,Asia,2023,75,5.36,Generosity,0.1686
Turkey,Europe,2023,76,5.332,Economy (GDP per Capita),1.06098
Turkey,Europe,2023,76,5.332,Family,0.94632
Turkey,Europe,2023,76,5.332,Health (Life Expectancy),0.73172
Turkey,Europe,2023,76,5.332,Freedom,0.22815
Turkey,Europe,2023,76,5.332,Trust (Government Corruption),0.15746
Turkey,Europe,2023,76,5.332,Generosity,0.12253
Kyrgyzstan,Asia,2023,77,5.286,Economy (GDP per Capita),0.47428
Kyrgyzstan,Asia,2023,77,5.286,Family,1.15115
Kyrgyzstan,Asia,2023,77,5.286,Health (Life Expectancy),0.65088
Kyrgyzstan,Asia,2023,77,5.286,Freedom,0.43477
Kyrgyzstan,Asia,2023,77,5.286,Trust (Government Corruption),0.04232
Kyrgyzstan,Asia,2023,77,5.286,Generosity,0.3003
Nigeria,Africa,2023,78,5.268,Economy (GDP per Capita),0.65435
Nigeria,Africa,2023,78,5.268,Family,0.90432
Nigeria,Africa,2023,78,5.268,Health (Life Expectancy),0.16007
Nigeria,Africa,2023,78,5.268,Freedom,0.34334
Nigeria,Africa,2023,78,5.268,Trust (Government Corruption),0.0403
Nigeria,Africa,2023,78,5.268,Generosity,0.27233
Bhutan,Asia,2023,79,5.253,Economy (GDP per Capita),0.77042
Bhutan,Asia,2023,79,5.253,Family,1.10395
Bhutan,Asia,2023,79,5.253,Health (Life Expectancy),0.57407
Bhutan,Asia,2023,79,5.253,Freedom,0.53206
Bhutan,Asia,2023,79,5.253,Trust (Government Corruption),0.15445
Bhutan,Asia,2023,79,5.253,Generosity,0.47998
Azerbaijan,Asia,2023,80,5.212,Economy (GDP per Capita),1.02389
Azerbaijan,Asia,2023,80,5.212,Family,0.93793
Azerbaijan,Asia,2023,80,5.212,Health (Life Expectancy),0.64045
Azerbaijan,Asia,2023,80,5.212,Freedom,0.3703
Azerbaijan,Asia,2023,80,5.212,Trust (Government Corruption),0.16065
Azerbaijan,Asia,2023,80,5.212,Generosity,0.07799
Pakistan,Asia,2023,81,5.194,Economy (GDP per Capita),0.59543
Pakistan,Asia,2023,81,5.194,Family,0.41411
Pakistan,Asia,2023,81,5.194,Health (Life Expectancy),0.51466
Pakistan,Asia,2023,81,5.194,Freedom,0.12102
Pakistan,Asia,2023,81,5.194,Trust (Government Corruption),0.10464
Pakistan,Asia,2023,81,5.194,Generosity,0.33671
Jordan,Asia,2023,82,5.192,Economy (GDP per Capita),0.90198
Jordan,Asia,2023,82,5.192,Family,1.05392
Jordan,Asia,2023,82,5.192,Health (Life Expectancy),0.69639
Jordan,Asia,2023,82,5.192,Freedom,0.40661
Jordan,Asia,2023,82,5.192,Trust (Government Corruption),0.14293
Jordan,Asia,2023,82,5.192,Generosity,0.11053
Montenegro,Europe,2023,82,5.192,Economy (GDP per Capita),0.97438
Montenegro,Europe,2023,82,5.192,Family,0.90557
Montenegro,Europe,2023,82,5.192,Health (Life Expectancy),0.72521
Montenegro,Europe,2023,82,5.192,Freedom,0.1826
Montenegro,Europe,2023,82,5.192,Trust (Government Corruption),0.14296
Montenegro,Europe,2023,82,5.192,Generosity,0.1614
China,Asia,2023,84,5.14,Economy (GDP per Capita),0.89012
China,Asia,2023,84,5.14,Family,0.94675
China,Asia,2023,84,5.14,Health (Life Expectancy),0.81658
China,Asia,2023,84,5.14,Freedom,0.51697
China,Asia,2023,84,5.14,Trust (Government Corruption),0.02781
China,Asia,2023,84,5.14,Generosity,0.08185
Zambia,Africa,2023,85,5.129,Economy (GDP per Capita),0.47038
Zambia,Africa,2023,85,5.129,Family,0.91612
Zambia,Africa,2023,85,5.129,Health (Life Expectancy),0.29924
Zambia,Africa,2023,85,5.129,Freedom,0.48827
Zambia,Africa,2023,85,5.129,Trust (Government Corruption),0.12468
Zambia,Africa,2023,85,5.129,Generosity,0.19591
Romania,Europe,2023,86,5.124,Economy (GDP per Capita),1.04345
Romania,Europe,2023,86,5.124,Family,0.88588
Romania,Europe,2023,86,5.124,Health (Life Expectancy),0.7689
Romania,Europe,2023,86,5.124,Freedom,0.35068
Romania,Europe,2023,86,5.124,Trust (Government Corruption),0.00649
Romania,Europe,2023,86,5.124,Generosity,0.13748
Serbia,Europe,2023,87,5.123,Economy (GDP per Capita),0.92053
Serbia,Europe,2023,87,5.123,Family,1.00964
Serbia,Europe,2023,87,5.123,Health (Life Expectancy),0.74836
Serbia,Europe,2023,87,5.123,Freedom,0.20107
Serbia,Europe,2023,87,5.123,Trust (Government Corruption),0.02617
Serbia,Europe,2023,87,5.123,Generosity,0.19231
Portugal,Europe,2023,88,5.102,Economy (GDP per Capita),1.15991
Portugal,Europe,2023,88,5.102,Family,1.13935
Portugal,Europe,2023,88,5.102,Health (Life Expectancy),0.87519
Portugal,Europe,2023,88,5.102,Freedom,0.51469
Portugal,Europe,2023,88,5.102,Trust (Government Corruption),0.01078
Portugal,Europe,2023,88,5.102,Generosity,0.13719
Latvia,Europe,2023,89,5.098,Economy (GDP per Capita),1.11312
Latvia,Europe,2023,89,5.098,Family,1.09562
Latvia,Europe,2023,89,5.098,Health (Life Expectancy),0.72437
Latvia,Europe,2023,89,5.098,Freedom,0.29671
Latvia,Europe,2023,89,5.098,Trust (Government Corruption),0.06332
Latvia,Europe,2023,89,5.098,Generosity,0.18226
Philippines,Asia,2023,90,5.073,Economy (GDP per Capita),0.70532
Philippines,Asia,2023,90,5.073,Family,1.03516
Philippines,Asia,2023,90,5.073,Health (Life Expectancy),0.58114
Philippines,Asia,2023,90,5.073,Freedom,0.62545
Philippines,Asia,2023,90,5.073,Trust (Government Corruption),0.12279
Philippines,Asia,2023,90,5.073,Generosity,0.24991
Somaliland region,Africa,2023,91,5.057,Economy (GDP per Capita),0.18847
Somaliland region,Africa,2023,91,5.057,Family,0.95152
Somaliland region,Africa,2023,91,5.057,Health (Life Expectancy),0.43873
Somaliland region,Africa,2023,91,5.057,Freedom,0.46582
Somaliland region,Africa,2023,91,5.057,Trust (Government Corruption),0.39928
Somaliland region,Africa,2023,91,5.057,Generosity,0.50318
Morocco,Africa,2023,92,5.013,Economy (GDP per Capita),0.73479
Morocco,Africa,2023,92,5.013,Family,0.64095
Morocco,Africa,2023,92,5.013,Health (Life Expectancy),0.60954
Morocco,Africa,2023,92,5.013,Freedom,0.41691
Morocco,Africa,2023,92,5.013,Trust (Government Corruption),0.08546
Morocco,Africa,2023,92,5.013,Generosity,0.07172
Macedonia,Europe,2023,93,5.007,Economy (GDP per Capita),0.91851
Macedonia,Europe,2023,93,5.007,Family,1.00232
Macedonia,Europe,2023,93,5.007,Health (Life Expectancy),0.73545
Macedonia,Europe,2023,93,5.007,Freedom,0.33457
Macedonia,Europe,2023,93,5.007,Trust (Government Corruption),0.05327
Macedonia,Europe,2023,93,5.007,Generosity,0.22359
Mozambique,Africa,2023,94,4.971,Economy (GDP per Capita),0.08308
Mozambique,Africa,2023,94,4.971,Family,1.02626
Mozambique,Africa,2023,94,4.971,Health (Life Expectancy),0.09131
Mozambique,Africa,2023,94,4.971,Freedom,0.34037
Mozambique,Africa,2023,94,4.971,Trust (Government Corruption),0.15603
Mozambique,Africa,2023,94,4.971,Generosity,0.22269
Albania,Europe,2023,95,4.959,Economy (GDP per Capita),0.87867
Albania,Europe,2023,95,4.959,Family,0.80434
Albania,Europe,2023,95,4.959,Health (Life Expectancy),0.81325
Albania,Europe,2023,95,4.959,Freedom,0.35733
Albania,Europe,2023,95,4.959,Trust (Government Corruption),0.06413
Albania,Europe,2023,95,4.959,Generosity,0.14272
Bosnia and Herzegovina,Europe,2023,96,4.949,Economy (GDP per Capita),0.83223
Bosnia and Herzegovina,Europe,2023,96,4.949,Family,0.91916
Bosnia and Herzegovina,Europe,2023,96,4.949,Health (Life Expectancy),0.79081
Bosnia and Herzegovina,Europe,2023,96,4.949,Freedom,0.09245
Bosnia and Herzegovina,Europe,2023,96,4.949,Trust (Government Corruption),0.00227
Bosnia and Herzegovina,Europe,2023,96,4.949,Generosity,0.24808
Lesotho,Africa,2023,97,4.898,Economy (GDP per Capita),0.37545
Lesotho,Africa,2023,97,4.898,Family,1.04103
Lesotho,Africa,2023,97,4.898,Health (Life Expectancy),0.07612
Lesotho,Africa,2023,97,4.898,Freedom,0.31767
Lesotho,Africa,2023,97,4.898,Trust (Government Corruption),0.12504
Lesotho,Africa,2023,97,4.898,Generosity,0.16388
Dominican Republic,North America,2023,98,4.885,Economy (GDP per Capita),0.89537
Dominican Republic,North America,2023,98,4.885,Family,1.17202
Dominican Republic,North America,2023,98,4.885,Health (Life Expectancy),0.66825
Dominican Republic,North America,2023,98,4.885,Freedom,0.57672
Dominican Republic,North America,2023,98,4.885,Trust (Government Corruption),0.14234
Dominican Republic,North America,2023,98,4.885,Generosity,0.21684
Laos,Asia,2023,99,4.876,Economy (GDP per Capita),0.59066
Laos,Asia,2023,99,4.876,Family,0.73803
Laos,Asia,2023,99,4.876,Health (Life Expectancy),0.54909
Laos,Asia,2023,99,4.876,Freedom,0.59591
Laos,Asia,2023,99,4.876,Trust (Government Corruption),0.24249
Laos,Asia,2023,99,4.876,Generosity,0.42192
Mongolia,Asia,2023,100,4.874,Economy (GDP per Capita),0.82819
Mongolia,Asia,2023,100,4.874,Family,1.3006
Mongolia,Asia,2023,100,4.874,Health (Life Expectancy),0.60268
Mongolia,Asia,2023,100,4.874,Freedom,0.43626
Mongolia,Asia,2023,100,4.874,Trust (Government Corruption),0.02666
Mongolia,Asia,2023,100,4.874,Generosity,0.3323
Swaziland,Africa,2023,101,4.867,Economy (GDP per Capita),0.71206
Swaziland,Africa,2023,101,4.867,Family,1.07284
Swaziland,Africa,2023,101,4.867,Health (Life Expectancy),0.07566
Swaziland,Africa,2023,101,4.867,Freedom,0.30658
Swaziland,Africa,2023,101,4.867,Trust (Government Corruption),0.0306
Swaziland,Africa,2023,101,4.867,Generosity,0.18259
Greece,Europe,2023,102,4.857,Economy (GDP per Capita),1.15406
Greece,Europe,2023,102,4.857,Family,0.92933
Greece,Europe,2023,102,4.857,Health (Life Expectancy),0.88213
Greece,Europe,2023,102,4.857,Freedom,0.07699
Greece,Europe,2023,102,4.857,Trust (Government Corruption),0.01397
Greece,Europe,2023,102,4.857,Generosity,0
Lebanon,Asia,2023,103,4.839,Economy (GDP per Capita),1.02564
Lebanon,Asia,2023,103,4.839,Family,0.80001
Lebanon,Asia,2023,103,4.839,Health (Life Expectancy),0.83947
Lebanon,Asia,2023,103,4.839,Freedom,0.33916
Lebanon,Asia,2023,103,4.839,Trust (Government Corruption),0.04582
Lebanon,Asia,2023,103,4.839,Generosity,0.21854
Hungary,Europe,2023,104,4.8,Economy (GDP per Capita),1.12094
Hungary,Europe,2023,104,4.8,Family,1.20215
Hungary,Europe,2023,104,4.8,Health (Life Expectancy),0.75905
Hungary,Europe,2023,104,4.8,Freedom,0.32112
Hungary,Europe,2023,104,4.8,Trust (Government Corruption),0.02758
Hungary,Europe,2023,104,4.8,Generosity,0.128
Honduras,North America,2023,105,4.788,Economy (GDP per Capita),0.59532
Honduras,North America,2023,105,4.788,Family,0.95348
Honduras,North America,2023,105,4.788,Health (Life Expectancy),0.6951
Honduras,North America,2023,105,4.788,Freedom,0.40148
Honduras,North America,2023,105,4.788,Trust (Government Corruption),0.06825
Honduras,North America,2023,105,4.788,Generosity,0.23027
Tajikistan,Asia,2023,106,4.786,Economy (GDP per Capita),0.39047
Tajikistan,Asia,2023,106,4.786,Family,0.85563
Tajikistan,Asia,2023,106,4.786,Health (Life Expectancy),0.57379
Tajikistan,Asia,2023,106,4.786,Freedom,0.47216
Tajikistan,Asia,2023,106,4.786,Trust (Government Corruption),0.15072
Tajikistan,Asia,2023,106,4.786,Generosity,0.22974
Tunisia,Africa,2023,107,4.739,Economy (GDP per Capita),0.88113
Tunisia,Africa,2023,107,4.739,Family,0.60429
Tunisia,Africa,2023,107,4.739,Health (Life Expectancy),0.73793
Tunisia,Africa,2023,107,4.739,Freedom,0.26268
Tunisia,Africa,2023,107,4.739,Trust (Government Corruption),0.06358
Tunisia,Africa,2023,107,4.739,Generosity,0.06431
Palestinian Territories,Asia,2023,108,4.715,Economy (GDP per Capita),0.59867
Palestinian Territories,Asia,2023,108,4.715,Family,0.92558
Palestinian Territories,Asia,2023,108,4.715,Health (Life Expectancy),0.66015
Palestinian Territories,Asia,2023,108,4.715,Freedom,0.24499
Palestinian Territories,Asia,2023,108,4.715,Trust (Government Corruption),0.12905
Palestinian Territories,Asia,2023,108,4.715,Generosity,0.11251
Bangladesh,Asia,2023,109,4.694,Economy (GDP per Capita),0.39753
Bangladesh,Asia,2023,109,4.694,Family,0.43106
Bangladesh,Asia,2023,109,4.694,Health (Life Expectancy),0.60164
Bangladesh,Asia,2023,109,4.694,Freedom,0.4082
Bangladesh,Asia,2023,109,4.694,Trust (Government Corruption),0.12569
Bangladesh,Asia,2023,109,4.694,Generosity,0.21222
Iran,Asia,2023,110,4.686,Economy (GDP per Capita),1.0088
Iran,Asia,2023,110,4.686,Family,0.54447
Iran,Asia,2023,110,4.686,Health (Life Expectancy),0.69805
Iran,Asia,2023,110,4.686,Freedom,0.30033
Iran,Asia,2023,110,4.686,Trust (Government Corruption),0.05863
Iran,Asia,2023,110,4.686,Generosity,0.38086
Ukraine,Europe,2023,111,4.681,Economy (GDP per Capita),0.79907
Ukraine,Europe,2023,111,4.681,Family,1.20278
Ukraine,Europe,2023,111,4.681,Health (Life Expectancy),0.6739
Ukraine,Europe,2023,111,4.681,Freedom,0.25123
Ukraine,Europe,2023,111,4.681,Trust (Government Corruption),0.02961
Ukraine,Europe,2023,111,4.681,Generosity,0.15275
Iraq,Asia,2023,112,4.677,Economy (GDP per Capita),0.98549
Iraq,Asia,2023,112,4.677,Family,0.81889
Iraq,Asia,2023,112,4.677,Health (Life Expectancy),0.60237
Iraq,Asia,2023,112,4.677,Freedom,0
Iraq,Asia,2023,112,4.677,Trust (Government Corruption),0.13788
Iraq,Asia,2023,112,4.677,Generosity,0.17922
South Africa,Africa,2023,113,4.642,Economy (GDP per Capita),0.92049
South Africa,Africa,2023,113,4.642,Family,1.18468
South Africa,Africa,2023,113,4.642,Health (Life Expectancy),0.27688
South Africa,Africa,2023,113,4.642,Freedom,0.33207
South Africa,Africa,2023,113,4.642,Trust (Government Corruption),0.08884
South Africa,Africa,2023,113,4.642,Generosity,0.11973
Ghana,Africa,2023,114,4.633,Economy (GDP per Capita),0.54558
Ghana,Africa,2023,114,4.633,Family,0.67954
Ghana,Africa,2023,114,4.633,Health (Life Expectancy),0.40132
Ghana,Africa,2023,114,4.633,Freedom,0.42342
Ghana,Africa,2023,114,4.633,Trust (Government Corruption),0.04355
Ghana,Africa,2023,114,4.633,Generosity,0.23087
Zimbabwe,Africa,2023,115,4.61,Economy (GDP per Capita),0.271
Zimbabwe,Africa,2023,115,4.61,Family,1.03276
Zimbabwe,Africa,2023,115,4.61,Health (Life Expectancy),0.33475
Zimbabwe,Africa,2023,115,4.61,Freedom,0.25861
Zimbabwe,Africa,2023,115,4.61,Trust (Government Corruption),0.08079
Zimbabwe,Africa,2023,115,4.61,Generosity,0.18987
Liberia,Africa,2023,116,4.571,Economy (GDP per Capita),0.0712
Liberia,Africa,2023,116,4.571,Family,0.78968
Liberia,Africa,2023,116,4.571,Health (Life Expectancy),0.34201
Liberia,Africa,2023,116,4.571,Freedom,0.28531
Liberia,Africa,2023,116,4.571,Trust (Government Corruption),0.06232
Liberia,Africa,2023,116,4.571,Generosity,0.24362
India,Asia,2023,117,4.565,Economy (GDP per Capita),0.64499
India,Asia,2023,117,4.565,Family,0.38174
India,Asia,2023,117,4.565,Health (Life Expectancy),0.51529
India,Asia,2023,117,4.565,Freedom,0.39786
India,Asia,2023,117,4.565,Trust (Government Corruption),0.08492
India,Asia,2023,117,4.565,Generosity,0.26475
Sudan,Africa,2023,118,4.55,Economy (GDP per Capita),0.52107
Sudan,Africa,2023,118,4.55,Family,1.01404
Sudan,Africa,2023,118,4.55,Health (Life Expectancy),0.36878
Sudan,Africa,2023,118,4.55,Freedom,0.10081
Sudan,Africa,2023,118,4.55,Trust (Government Corruption),0.1466
Sudan,Africa,2023,118,4.55,Generosity,0.19062
Haiti,North America,2023,119,4.518,Economy (GDP per Capita),0.26673
Haiti,North America,2023,119,4.518,Family,0.74302
Haiti,North America,2023,119,4.518,Health (Life Expectancy),0.38847
Haiti,North America,2023,119,4.518,Freedom,0.24425
Haiti,North America,2023,119,4.518,Trust (Government Corruption),0.17175
Haiti,North America,2023,119,4.518,Generosity,0.46187
Congo (Kinshasa),Africa,2023,120,4.517,Economy (GDP per Capita),0
Congo (Kinshasa),Africa,2023,120,4.517,Family,1.0012
Congo (Kinshasa),Africa,2023,120,4.517,Health (Life Expectancy),0.09806
Congo (Kinshasa),Africa,2023,120,4.517,Freedom,0.22605
Congo (Kinshasa),Africa,2023,120,4.517,Trust (Government Corruption),0.07625
Congo (Kinshasa),Africa,2023,120,4.517,Generosity,0.24834
Nepal,Asia,2023,121,4.514,Economy (GDP per Capita),0.35997
Nepal,Asia,2023,121,4.514,Family,0.86449
Nepal,Asia,2023,121,4.514,Health (Life Expectancy),0.56874
Nepal,Asia,2023,121,4.514,Freedom,0.38282
Nepal,Asia,2023,121,4.514,Trust (Government Corruption),0.05907
Nepal,Asia,2023,121,4.514,Generosity,0.32296
Ethiopia,Africa,2023,122,4.512,Economy (GDP per Capita),0.19073
Ethiopia,Africa,2023,122,4.512,Family,0.60406
Ethiopia,Africa,2023,122,4.512,Health (Life Expectancy),0.44055
Ethiopia,Africa,2023,122,4.512,Freedom,0.4345
Ethiopia,Africa,2023,122,4.512,Trust (Government Corruption),0.15048
Ethiopia,Africa,2023,122,4.512,Generosity,0.24325
Sierra Leone,Africa,2023,123,4.507,Economy (GDP per Capita),0.33024
Sierra Leone,Africa,2023,123,4.507,Family,0.95571
Sierra Leone,Africa,2023,123,4.507,Health (Life Expectancy),0
Sierra Leone,Africa,2023,123,4.507,Freedom,0.4084
Sierra Leone,Africa,2023,123,4.507,Trust (Government Corruption),0.08786
Sierra Leone,Africa,2023,123,4.507,Generosity,0.21488
Mauritania,Africa,2023,124,4.436,Economy (GDP per Capita),0.45407
Mauritania,Africa,2023,124,4.436,Family,0.86908
Mauritania,Africa,2023,124,4.436,Health (Life Expectancy),0.35874
Mauritania,Africa,2023,124,4.436,Freedom,0.24232
Mauritania,Africa,2023,124,4.436,Trust (Government Corruption),0.17461
Mauritania,Africa,2023,124,4.436,Generosity,0.219
Kenya,Africa,2023,125,4.419,Economy (GDP per Capita),0.36471
Kenya,Africa,2023,125,4.419,Family,0.99876
Kenya,Africa,2023,125,4.419,Health (Life Expectancy),0.41435
Kenya,Africa,2023,125,4.419,Freedom,0.42215
Kenya,Africa,2023,125,4.419,Trust (Government Corruption),0.05839
Kenya,Africa,2023,125,4.419,Generosity,0.37542
Djibouti,Africa,2023,126,4.369,Economy (GDP per Capita),0.44025
Djibouti,Africa,2023,126,4.369,Family,0.59207
Djibouti,Africa,2023,126,4.369,Health (Life Expectancy),0.36291
Djibouti,Africa,2023,126,4.369,Freedom,0.46074
Djibouti,Africa,2023,126,4.369,Trust (Government Corruption),0.28105
Djibouti,Africa,2023,126,4.369,Generosity,0.18093
Armenia,Asia,2023,127,4.35,Economy (GDP per Capita),0.76821
Armenia,Asia,2023,127,4.35,Family,0.77711
Armenia,Asia,2023,127,4.35,Health (Life Expectancy),0.7299
Armenia,Asia,2023,127,4.35,Freedom,0.19847
Armenia,Asia,2023,127,4.35,Trust (Government Corruption),0.039
Armenia,Asia,2023,127,4.35,Generosity,0.07855
Botswana,Africa,2023,128,4.332,Economy (GDP per Capita),0.99355
Botswana,Africa,2023,128,4.332,Family,1.10464
Botswana,Africa,2023,128,4.332,Health (Life Expectancy),0.04776
Botswana,Africa,2023,128,4.332,Freedom,0.49495
Botswana,Africa,2023,128,4.332,Trust (Government Corruption),0.12474
Botswana,Africa,2023,128,4.332,Generosity,0.10461
Myanmar,Asia,2023,129,4.307,Economy (GDP per Capita),0.27108
Myanmar,Asia,2023,129,4.307,Family,0.70905
Myanmar,Asia,2023,129,4.307,Health (Life Expectancy),0.48246
Myanmar,Asia,2023,129,4.307,Freedom,0.44017
Myanmar,Asia,2023,129,4.307,Trust (Government Corruption),0.19034
Myanmar,Asia,2023,129,4.307,Generosity,0.79588
Georgia,Asia,2023,130,4.297,Economy (GDP per Capita),0.7419
Georgia,Asia,2023,130,4.297,Family,0.38562
Georgia,Asia,2023,130,4.297,Health (Life Expectancy),0.72926
Georgia,Asia,2023,130,4.297,Freedom,0.40577
Georgia,Asia,2023,130,4.297,Trust (Government Corruption),0.38331
Georgia,Asia,2023,130,4.297,Generosity,0.05547
Malawi,Africa,2023,131,4.292,Economy (GDP per Capita),0.01604
Malawi,Africa,2023,131,4.292,Family,0.41134
